customer_ID,seller_ID,store_ID,purchase_date,purchased_amount_USD,size,color,season,review_rating,promo_code,promo_code_used
1378,SLR153,STR_Mex,2021-10-19,1248,L,Olive,Fall,3.10,FALL_OTW,1
1345,SLR186,STR_Ind,2021-05-27,2190,M,Teal,Winter,3.10,WIN_CLT,1
1063,SLR237,STR_Ari,2022-05-12,2697,M,Maroon,Spring,4.10,SPR_FTW,1
1131,SLR293,STR_Mis,2022-06-27,1200,XL,Green,Spring,3.30,SPR_CLT,1
1565,SLR371,STR_Mar,2022-04-22,4368,M,Charcoal,Winter,4.90,WIN_OTW,1
1013,SLR118,STR_Ark,2023-03-17,1394,M,Cyan,Summer,3.90,SUM_FTW,1
1533,SLR011,STR_Pen,2023-12-03,2950,S,Charcoal,Winter,3.90,WIN_CLT,1
1059,SLR292,STR_Nev,2022-01-03,520,L,Charcoal,Winter,4.80,WIN_CLT,1
1446,SLR228,STR_Was,2021-03-15,1587,M,Lavender,Summer,2.70,SUM_ACC,1
1439,SLR221,STR_Ari,2022-05-20,960,M,Turquoise,Spring,3.10,SPR_OTW,1
1432,SLR263,STR_Jer,2022-05-09,2075,M,Green,Summer,3.20,SUM_CLT,1
1239,SLR222,STR_Wes,2021-01-06,1404,M,Silver,Spring,2.70,SPR_ACC,1
1106,SLR333,STR_Mis,2023-01-13,1980,M,Blue,Fall,2.50,FALL_CLT,1
1409,SLR035,STR_Jer,2022-01-09,840,M,Charcoal,Spring,2.60,SPR_ACC,1
1657,SLR386,STR_Ida,2022-08-02,1650,M,Pink,Spring,2.90,SPR_CLT,1
1458,SLR302,STR_Ohi,2023-11-18,2695,M,Pink,Summer,4.20,SUM_FTW,1
1301,SLR320,STR_Nev,2021-03-27,3120,M,Magenta,Fall,4.40,FALL_OTW,1
1573,SLR341,STR_Ten,2023-08-04,1053,L,Gray,Summer,4.10,SUM_FTW,1
1282,SLR233,STR_Nev,2023-03-23,306,L,Gray,Summer,3.80,SUM_ACC,1
1353,SLR082,STR_Dak,2023-11-24,1300,M,Orange,Winter,4.90,WIN_ACC,1
1470,SLR363,STR_Vir,2021-08-21,2047,S,Black,Summer,4.90,SUM_ACC,1
1144,SLR372,STR_Wyo,2023-12-01,912,S,Lavender,Spring,4.10,SPR_CLT,1
1509,SLR015,STR_Mas,2023-10-23,1500,L,Red,Spring,3.10,SPR_ACC,1
1585,SLR132,STR_Ill,2023-03-27,1647,M,Silver,Summer,2.70,SUM_FTW,1
1040,SLR300,STR_Lin,2023-02-26,1225,M,Cyan,Fall,3.80,FALL_FTW,1
1146,SLR185,STR_Mis,2022-03-15,1258,S,Gold,Fall,4.30,FALL_FTW,1
1570,SLR115,STR_Ill,2022-07-11,1092,L,Yellow,Winter,4.10,WIN_CLT,1
1395,SLR172,STR_Mis,2023-11-30,2475,L,Purple,Fall,4.40,FALL_CLT,1
1372,SLR257,STR_Ind,2022-08-21,810,S,Brown,Summer,3.60,SUM_CLT,1
1042,SLR191,STR_Ver,2021-01-27,940,L,Turquoise,Winter,3.30,WIN_ACC,1
1497,SLR031,STR_Nev,2023-11-08,1232,S,Gold,Spring,3.60,SPR_ACC,1
1005,SLR017,STR_Kan,2023-11-20,504,S,Olive,Fall,2.80,FALL_ACC,1
1138,SLR341,STR_Ten,2022-05-24,408,S,Purple,Spring,4.30,SPR_ACC,1
1050,SLR006,STR_Mar,2023-05-19,312,S,Lavender,Summer,3.90,SUM_CLT,1
1271,SLR034,STR_Geo,2021-01-26,960,L,Gray,Summer,2.70,SUM_CLT,1
1441,SLR048,STR_Ind,2022-07-30,1020,M,Red,Spring,4.70,SPR_ACC,1
1446,SLR258,STR_Mon,2023-04-06,1800,L,Purple,Spring,3.80,SPR_CLT,1
1433,SLR230,STR_Mex,2022-12-02,1794,XL,Olive,Spring,4.70,SPR_ACC,1
1331,SLR262,STR_Jer,2022-09-18,725,M,Lavender,Spring,4.70,SPR_ACC,1
1084,SLR228,STR_Was,2022-06-11,1365,M,Gray,Spring,3.40,SPR_CLT,1
1280,SLR172,STR_Mis,2021-07-16,420,L,Red,Spring,3.50,SPR_ACC,1
1134,SLR014,STR_Col,2021-08-27,1508,M,Peach,Summer,3.10,SUM_CLT,1
1457,SLR295,STR_Ari,2022-11-05,2548,L,Gray,Fall,3.30,FALL_ACC,1
1338,SLR156,STR_Flo,2021-05-26,1088,L,Violet,Summer,4.70,SUM_ACC,1
1529,SLR230,STR_Mex,2021-12-08,1144,M,Beige,Summer,2.80,SUM_ACC,1
1444,SLR322,STR_Lin,2022-04-12,2160,M,Blue,Winter,3.30,WIN_OTW,1
1056,SLR172,STR_Mis,2021-02-28,1980,L,Magenta,Spring,2.90,SPR_CLT,1
1143,SLR078,STR_Ind,2021-07-21,1700,S,Cyan,Spring,2.80,SPR_CLT,1
1149,SLR199,STR_Mas,2022-03-04,2520,M,Red,Spring,4.20,SPR_CLT,1
1300,SLR213,STR_Sou,2022-11-21,1118,L,Cyan,Winter,4.40,WIN_CLT,1
1517,SLR067,STR_Mar,2023-07-16,2277,M,Turquoise,Winter,3.60,WIN_ACC,1
1436,SLR104,STR_Cal,2022-07-15,336,L,Silver,Fall,2.70,FALL_ACC,1
1159,SLR237,STR_Ari,2021-10-23,750,S,Pink,Spring,3.40,SPR_CLT,1
1086,SLR351,STR_Vir,2023-05-24,3330,M,Black,Winter,2.80,WIN_CLT,1
1245,SLR140,STR_Flo,2022-10-12,1680,M,Green,Winter,3.40,WIN_CLT,1
1480,SLR132,STR_Ill,2022-08-13,1598,M,Yellow,Fall,2.60,FALL_FTW,1
1117,SLR301,STR_Con,2022-09-18,1675,L,Purple,Summer,4.10,SUM_CLT,1
1640,SLR074,STR_Mis,2021-05-04,550,L,Purple,Winter,2.90,WIN_CLT,1
1605,SLR189,STR_Ill,2021-06-25,1700,S,Blue,Spring,2.70,SPR_CLT,1
1195,SLR355,STR_Yor,2021-02-23,1664,M,Maroon,Spring,3.70,SPR_CLT,1
1286,SLR017,STR_Kan,2023-08-07,630,M,Orange,Spring,4.30,SPR_CLT,1
1618,SLR048,STR_Ind,2022-09-29,1230,L,Green,Winter,2.60,WIN_CLT,1
1392,SLR011,STR_Pen,2023-05-19,486,XL,Gold,Summer,4.30,SUM_ACC,1
1559,SLR074,STR_Mis,2022-01-20,1248,L,Silver,Summer,4.10,SUM_OTW,1
1567,SLR406,STR_Neb,2023-09-03,2040,M,Cyan,Fall,4.20,FALL_FTW,1
1125,SLR388,STR_Rho,2023-01-05,360,M,Silver,Spring,4.20,SPR_CLT,1
1220,SLR099,STR_Sip,2021-04-21,312,XL,Beige,Winter,3.10,WIN_CLT,1
1136,SLR259,STR_Pen,2021-09-25,4400,L,Teal,Winter,4.90,WIN_CLT,1
1436,SLR291,STR_Okl,2021-09-12,3150,XL,Green,Spring,4.40,SPR_CLT,1
1159,SLR025,STR_Dak,2023-06-30,2652,L,Black,Summer,4.40,SUM_FTW,1
1624,SLR131,STR_Okl,2023-12-01,925,XL,Yellow,Winter,3.40,WIN_CLT,1
1540,SLR392,STR_Dak,2022-02-03,3290,M,White,Fall,4.50,FALL_FTW,1
1097,SLR115,STR_Ill,2022-03-24,1560,L,Green,Fall,4.50,FALL_CLT,1
1085,SLR291,STR_Okl,2023-04-29,1872,M,Silver,Winter,4.10,WIN_OTW,1
1096,SLR298,STR_Del,2021-03-01,288,L,Blue,Winter,3.20,WIN_CLT,1
1269,SLR224,STR_Pen,2022-01-25,2856,M,Magenta,Spring,2.70,SPR_FTW,1
1180,SLR336,STR_Dak,2022-01-20,2350,S,Yellow,Spring,3.70,SPR_CLT,1
1072,SLR359,STR_Mex,2021-10-01,1530,L,White,Fall,2.60,FALL_CLT,1
1184,SLR329,STR_Lou,2023-01-20,2604,M,Pink,Summer,2.70,SUM_FTW,1
1031,SLR134,STR_Mis,2023-06-30,360,M,Magenta,Summer,2.70,SUM_CLT,1
1208,SLR036,STR_Ind,2023-09-10,1940,S,Teal,Fall,4.80,FALL_CLT,1
1496,SLR230,STR_Mex,2023-04-16,1780,L,Indigo,Winter,4.80,WIN_CLT,1
1272,SLR147,STR_Ind,2023-03-27,264,S,Maroon,Spring,2.60,SPR_ACC,1
1149,SLR333,STR_Mis,2021-08-13,700,L,Black,Winter,4.50,WIN_ACC,1
1126,SLR290,STR_Ala,2022-05-04,2275,M,Cyan,Winter,3.20,WIN_CLT,1
1356,SLR164,STR_Min,2021-05-24,1638,L,Cyan,Winter,3.80,WIN_ACC,1
1086,SLR251,STR_Was,2023-03-24,582,S,Gray,Spring,4.80,SPR_ACC,1
1598,SLR340,STR_Vir,2023-06-25,1330,M,Violet,Summer,4.10,SUM_FTW,1
1622,SLR229,STR_Del,2023-11-11,1248,XL,Blue,Spring,2.80,SPR_OTW,1
1245,SLR345,STR_Col,2022-03-05,640,M,Charcoal,Winter,3.90,WIN_CLT,1
1540,SLR157,STR_Ala,2023-06-16,2340,L,Olive,Summer,4.90,SUM_ACC,1
1586,SLR129,STR_Ill,2022-08-12,1800,M,Olive,Summer,3.40,SUM_CLT,1
1439,SLR366,STR_Con,2022-06-12,740,XL,Turquoise,Winter,4.10,WIN_ACC,1
1550,SLR010,STR_Sou,2021-06-26,1275,M,Cyan,Summer,2.90,SUM_CLT,1
1466,SLR386,STR_Ida,2022-04-13,1846,S,Red,Fall,3.10,FALL_ACC,1
1334,SLR254,STR_Flo,2021-03-07,1150,S,Cyan,Spring,3.60,SPR_ACC,1
1388,SLR306,STR_Mex,2021-01-30,1924,S,Turquoise,Fall,3.50,FALL_ACC,1
1225,SLR335,STR_Dak,2021-10-06,1875,L,Lavender,Summer,3.40,SUM_CLT,1
1396,SLR393,STR_Mex,2021-12-03,1485,XL,Cyan,Spring,2.90,SPR_CLT,1
1008,SLR281,STR_Lou,2021-04-20,368,XL,Violet,Spring,4.70,SPR_ACC,1
1329,SLR313,STR_Nev,2021-11-13,1802,XL,Beige,Winter,4.40,WIN_FTW,1
1503,SLR140,STR_Flo,2021-03-01,1188,M,Cyan,Spring,2.60,SPR_CLT,1
1344,SLR408,STR_Mar,2022-10-12,1200,XL,Indigo,Spring,4.40,SPR_ACC,1
1478,SLR244,STR_Vir,2023-10-03,2520,L,Olive,Fall,3.70,FALL_FTW,1
1425,SLR046,STR_Flo,2023-12-19,1472,L,Green,Spring,4.40,SPR_ACC,1
1393,SLR347,STR_Flo,2022-11-11,2205,L,Green,Spring,2.50,SPR_FTW,1
1432,SLR289,STR_Min,2023-07-30,1377,M,Beige,Spring,2.60,SPR_FTW,1
1290,SLR402,STR_Mas,2021-01-21,1925,L,Black,Spring,4.10,SPR_FTW,1
1130,SLR126,STR_Mar,2023-06-04,1375,M,Brown,Spring,4.90,SPR_CLT,1
1091,SLR254,STR_Flo,2023-09-30,780,S,Silver,Summer,3.70,SUM_CLT,1
1492,SLR151,STR_Ari,2021-05-06,1005,L,Gray,Summer,3.10,SUM_CLT,1
1240,SLR384,STR_Mas,2022-11-08,1612,S,Pink,Fall,3.20,FALL_OTW,1
1001,SLR360,STR_Tex,2023-07-05,3300,S,Maroon,Winter,4.40,WIN_CLT,1
1486,SLR102,STR_Ore,2021-03-06,1541,M,Cyan,Summer,4.30,SUM_ACC,1
1650,SLR296,STR_Mai,2022-06-07,2074,L,Gold,Winter,2.10,WIN_FTW,1
1250,SLR081,STR_Kan,2022-11-22,3600,M,Teal,Fall,3.50,FALL_OTW,1
1524,SLR207,STR_Geo,2022-03-24,1080,M,Beige,Spring,3.60,SPR_CLT,1
1436,SLR185,STR_Mis,2021-06-15,1040,M,Olive,Summer,3.80,SUM_CLT,1
1396,SLR023,STR_Wis,2022-01-26,1800,M,Gray,Fall,3.60,FALL_CLT,1
1154,SLR200,STR_Min,2023-11-08,120,M,Black,Spring,4.60,SPR_ACC,1
1178,SLR392,STR_Dak,2022-03-27,320,M,Turquoise,Summer,2.50,SUM_ACC,1
1455,SLR143,STR_Ind,2023-11-17,858,S,Brown,Fall,3.50,FALL_ACC,1
1591,SLR186,STR_Ind,2021-02-07,3430,S,Magenta,Spring,3.10,SPR_FTW,1
1518,SLR073,STR_Ala,2021-08-02,252,M,Silver,Spring,3.50,SPR_ACC,1
1216,SLR138,STR_Con,2021-07-18,3224,S,Red,Summer,3.20,SUM_OTW,1
1144,SLR033,STR_Jer,2023-02-11,1170,L,Indigo,Winter,3.50,WIN_ACC,1
1170,SLR240,STR_Lin,2023-11-17,2418,M,Green,Summer,3.40,SUM_FTW,1
1292,SLR244,STR_Vir,2022-08-25,1600,M,Gray,Fall,4.10,FALL_ACC,1
1513,SLR230,STR_Mex,2021-05-19,1536,S,Peach,Spring,4.50,SPR_ACC,1
1123,SLR127,STR_Ham,2023-07-28,940,M,Charcoal,Summer,2.80,SUM_ACC,1
1380,SLR002,STR_Min,2021-05-10,3780,M,Orange,Winter,4.90,WIN_CLT,1
1252,SLR242,STR_Rho,2022-07-08,961,M,Beige,Spring,3.10,SPR_FTW,1
1086,SLR224,STR_Pen,2023-09-16,1449,S,Yellow,Spring,4.80,SPR_ACC,1
1607,SLR112,STR_Lin,2023-06-07,1455,XL,White,Spring,2.70,SPR_CLT,1
1062,SLR395,STR_Kan,2022-02-24,4752,M,Gray,Winter,4.60,WIN_OTW,1
1190,SLR106,STR_Vir,2023-08-13,2430,M,Peach,Winter,4.40,WIN_FTW,1
1391,SLR297,STR_Lou,2022-11-22,2108,L,Violet,Fall,3.20,FALL_FTW,1
1378,SLR327,STR_Ska,2021-08-16,2000,M,Magenta,Spring,2.10,SPR_ACC,1
1003,SLR310,STR_Ver,2022-10-29,2457,L,Maroon,Summer,4.90,SUM_FTW,1
1561,SLR017,STR_Kan,2022-05-30,1350,M,Cyan,Spring,3.60,SPR_CLT,1
1329,SLR224,STR_Pen,2022-07-06,2790,M,White,Spring,3.80,SPR_FTW,1
1414,SLR323,STR_Pen,2023-09-19,112,L,Brown,Spring,2.90,SPR_CLT,1
1198,SLR190,STR_Wyo,2021-11-04,184,M,Red,Winter,3.90,WIN_CLT,1
1298,SLR314,STR_Sip,2021-03-16,1500,M,Orange,Fall,3.60,FALL_CLT,1
1143,SLR115,STR_Ill,2021-01-06,1829,M,White,Spring,3.50,SPR_FTW,1
1471,SLR240,STR_Lin,2022-04-25,1768,M,Green,Fall,3.10,FALL_ACC,1
1221,SLR133,STR_Cal,2023-04-01,1580,M,Black,Summer,4.80,SUM_ACC,1
1025,SLR238,STR_Ore,2023-02-11,1880,M,Gold,Winter,3.90,WIN_ACC,1
1259,SLR074,STR_Mis,2023-08-11,3735,S,Lavender,Summer,4.50,SUM_CLT,1
1467,SLR301,STR_Con,2023-11-11,496,XL,Turquoise,Spring,4.80,SPR_ACC,1
1089,SLR168,STR_Ska,2022-12-31,1360,M,Pink,Spring,2.60,SPR_ACC,1
1304,SLR069,STR_Ind,2023-10-26,900,M,Silver,Summer,3.10,SUM_CLT,1
1515,SLR046,STR_Flo,2021-04-27,1200,XL,Gray,Spring,4.70,SPR_CLT,1
1627,SLR238,STR_Ore,2022-07-12,500,L,Indigo,Spring,2.90,SPR_ACC,1
1113,SLR131,STR_Okl,2021-10-31,999,L,Teal,Summer,3.80,SUM_FTW,1
1126,SLR017,STR_Kan,2023-04-08,414,XL,Green,Summer,3.80,SUM_ACC,1
1104,SLR086,STR_Nor,2023-12-03,3007,M,Violet,Summer,2.10,SUM_FTW,1
1190,SLR181,STR_Mai,2021-04-18,192,M,Cyan,Summer,4.10,SUM_ACC,1
1241,SLR201,STR_Mai,2022-10-03,180,XL,Blue,Summer,3.40,SUM_ACC,1
1375,SLR086,STR_Nor,2021-08-16,2544,L,Orange,Fall,2.50,FALL_OTW,1
1580,SLR271,STR_Min,2021-03-04,1750,XL,Charcoal,Spring,4.90,SPR_CLT,1
1291,SLR391,STR_Nor,2023-03-23,1140,S,Beige,Winter,2.80,WIN_CLT,1
1237,SLR159,STR_Nor,2022-02-22,1520,M,Black,Fall,4.50,FALL_ACC,1
1400,SLR016,STR_Mas,2023-11-13,2652,S,Lavender,Winter,4.90,WIN_OTW,1
1333,SLR283,STR_Mai,2022-02-09,820,M,Lavender,Winter,4.90,WIN_ACC,1
1182,SLR243,STR_Jer,2022-09-02,1633,S,Turquoise,Winter,3.50,WIN_ACC,1
1445,SLR112,STR_Lin,2022-01-05,1320,M,Purple,Summer,3.50,SUM_CLT,1
1349,SLR256,STR_Neb,2023-07-06,1260,M,Olive,Winter,4.90,WIN_CLT,1
1209,SLR014,STR_Col,2023-01-12,1900,L,Turquoise,Winter,2.10,WIN_ACC,1
1194,SLR129,STR_Ill,2023-02-23,2250,L,Teal,Summer,2.80,SUM_ACC,1
1178,SLR186,STR_Ind,2023-07-29,1080,S,Lavender,Summer,3.70,SUM_CLT,1
1141,SLR243,STR_Jer,2022-01-12,176,M,Purple,Spring,3.60,SPR_ACC,1
1147,SLR269,STR_Mas,2023-02-10,4628,L,Blue,Winter,3.30,WIN_OTW,1
1551,SLR298,STR_Del,2021-11-02,1350,M,Teal,Spring,3.40,SPR_FTW,1
1056,SLR388,STR_Rho,2022-08-22,1260,M,Lavender,Fall,3.10,FALL_FTW,1
1621,SLR365,STR_Haw,2021-06-08,2340,S,Silver,Spring,4.60,SPR_CLT,1
1276,SLR081,STR_Kan,2021-03-02,116,M,Olive,Fall,4.20,FALL_CLT,1
1230,SLR053,STR_Wes,2023-12-26,1780,M,Brown,Fall,2.80,FALL_CLT,1
1442,SLR098,STR_Mai,2022-05-07,940,M,Yellow,Fall,3.70,FALL_ACC,1
1593,SLR256,STR_Neb,2022-05-02,625,XL,Brown,Spring,3.40,SPR_ACC,1
1199,SLR324,STR_Tex,2022-04-13,3330,XL,Cyan,Fall,2.10,FALL_CLT,1
1128,SLR176,STR_Mic,2023-06-07,276,M,Magenta,Fall,4.80,FALL_ACC,1
1421,SLR183,STR_Rho,2023-07-30,1100,S,Magenta,Fall,3.10,FALL_CLT,1
1077,SLR357,STR_Uta,2021-06-15,375,M,Orange,Summer,4.90,SUM_CLT,1
1502,SLR026,STR_Ark,2021-07-09,480,M,Maroon,Spring,4.90,SPR_ACC,1
1346,SLR329,STR_Lou,2021-02-01,3800,M,Green,Spring,3.30,SPR_CLT,1
1422,SLR166,STR_Haw,2022-07-20,1500,L,Teal,Summer,4.40,SUM_CLT,1
1465,SLR355,STR_Yor,2021-01-30,2054,L,Black,Fall,3.50,FALL_CLT,1
1338,SLR386,STR_Ida,2022-03-13,748,M,Magenta,Winter,4.20,WIN_FTW,1
1560,SLR305,STR_Mex,2021-04-01,144,S,Olive,Fall,4.20,FALL_CLT,1
1627,SLR213,STR_Sou,2023-07-03,308,L,Yellow,Fall,2.70,FALL_CLT,1
1405,SLR372,STR_Wyo,2022-12-11,759,S,Purple,Fall,2.80,FALL_ACC,1
1254,SLR210,STR_Neb,2021-12-27,2176,M,Beige,Winter,3.80,WIN_FTW,1
1023,SLR055,STR_Iow,2022-07-04,212,M,Indigo,Fall,2.60,FALL_CLT,1
1102,SLR380,STR_Yor,2022-07-07,1116,XL,Pink,Fall,2.10,FALL_FTW,1
1082,SLR365,STR_Haw,2023-12-22,1400,M,Blue,Spring,3.30,SPR_CLT,1
1394,SLR287,STR_Dak,2022-03-30,1440,L,Cyan,Winter,4.90,WIN_CLT,1
1442,SLR271,STR_Min,2021-08-03,1296,M,Orange,Spring,3.30,SPR_OTW,1
1219,SLR149,STR_Lou,2023-08-10,1664,L,Black,Winter,2.90,WIN_CLT,1
1653,SLR126,STR_Mar,2023-09-23,1104,S,Maroon,Spring,4.40,SPR_OTW,1
1550,SLR250,STR_Jer,2023-12-25,528,L,Violet,Summer,3.10,SUM_ACC,1
1630,SLR045,STR_Ill,2022-12-19,1632,M,Beige,Winter,2.50,WIN_OTW,1
1182,SLR212,STR_Ham,2023-09-03,910,S,Gray,Summer,2.60,SUM_CLT,1
1086,SLR128,STR_Ver,2021-07-03,3224,M,Gray,Summer,4.40,SUM_OTW,1
1390,SLR174,STR_Mex,2023-05-10,2625,M,Brown,Fall,2.60,FALL_FTW,1
1258,SLR299,STR_Pen,2022-04-02,870,S,Indigo,Summer,3.30,SUM_CLT,1
1370,SLR362,STR_Rho,2023-11-22,728,M,Violet,Spring,3.50,SPR_ACC,1
1215,SLR124,STR_Pen,2021-04-04,400,XL,Blue,Spring,4.10,SPR_CLT,1
1450,SLR241,STR_Tex,2021-08-12,4992,M,Red,Winter,3.10,WIN_OTW,1
1610,SLR063,STR_Lou,2022-05-29,1075,S,Peach,Summer,2.70,SUM_CLT,1
1066,SLR105,STR_Ham,2022-09-18,1410,M,Olive,Fall,2.50,FALL_CLT,1
1492,SLR154,STR_Lou,2022-02-02,972,XL,White,Fall,4.30,FALL_CLT,1
1634,SLR142,STR_Ill,2022-03-01,1875,M,Magenta,Summer,3.30,SUM_ACC,1
1310,SLR039,STR_Geo,2023-05-02,2106,M,Beige,Summer,2.60,SUM_ACC,1
1405,SLR301,STR_Con,2023-07-27,1380,L,Gold,Fall,3.50,FALL_CLT,1
1362,SLR369,STR_Del,2021-07-07,1536,XL,Purple,Spring,3.10,SPR_ACC,1
1197,SLR141,STR_Rho,2022-12-25,1775,S,White,Fall,2.60,FALL_ACC,1
1614,SLR149,STR_Lou,2021-12-23,1150,L,Indigo,Summer,4.90,SUM_ACC,1
1570,SLR286,STR_Sip,2021-05-11,3744,L,Charcoal,Spring,2.90,SPR_OTW,1
1126,SLR181,STR_Mai,2022-02-06,1344,M,Pink,Winter,3.70,WIN_OTW,1
1377,SLR301,STR_Con,2022-07-21,1534,M,Silver,Fall,4.40,FALL_CLT,1
1274,SLR236,STR_Kan,2021-11-28,1716,S,Blue,Summer,4.40,SUM_OTW,1
1543,SLR280,STR_Nev,2022-07-30,944,L,Blue,Fall,3.80,FALL_ACC,1
1500,SLR083,STR_Mic,2022-03-10,180,XL,Brown,Spring,4.50,SPR_ACC,1
1027,SLR214,STR_Min,2023-12-27,2210,XL,Cyan,Winter,2.60,WIN_ACC,1
1322,SLR140,STR_Flo,2023-09-18,1940,L,Teal,Summer,3.30,SUM_ACC,1
1590,SLR048,STR_Ind,2021-06-07,720,S,Purple,Fall,4.10,FALL_CLT,1
1611,SLR066,STR_Mai,2022-05-17,2125,M,Turquoise,Winter,2.10,WIN_ACC,1
1437,SLR079,STR_Pen,2022-05-01,1426,M,Olive,Winter,2.10,WIN_ACC,1
1608,SLR214,STR_Min,2021-01-11,3550,S,White,Winter,3.40,WIN_CLT,1
1211,SLR386,STR_Ida,2021-09-01,945,M,Turquoise,Winter,2.70,WIN_CLT,1
1605,SLR068,STR_Lin,2021-11-26,1220,M,Silver,Spring,3.80,SPR_ACC,1
1106,SLR171,STR_Vir,2022-11-25,928,M,Violet,Spring,4.20,SPR_ACC,1
1454,SLR268,STR_Nor,2022-09-19,2080,L,Lavender,Spring,4.70,SPR_CLT,1
1171,SLR293,STR_Mis,2021-01-14,1250,L,Magenta,Spring,4.10,SPR_ACC,1
1147,SLR116,STR_Mar,2021-06-13,1632,S,Indigo,Winter,4.20,WIN_FTW,1
1229,SLR242,STR_Rho,2021-03-06,1000,M,Black,Winter,4.80,WIN_ACC,1
1345,SLR251,STR_Was,2021-11-18,1768,S,Peach,Summer,2.10,SUM_OTW,1
1472,SLR203,STR_Vir,2021-10-28,2392,S,Beige,Fall,2.60,FALL_OTW,1
1451,SLR327,STR_Ska,2023-02-26,621,M,Black,Summer,3.20,SUM_ACC,1
1039,SLR121,STR_Was,2021-11-20,1960,S,Turquoise,Spring,3.60,SPR_ACC,1
1576,SLR410,STR_Wes,2022-03-06,1898,M,Peach,Fall,2.60,FALL_CLT,1
1229,SLR354,STR_Cal,2023-04-21,1260,L,Gold,Spring,4.40,SPR_CLT,1
1630,SLR164,STR_Min,2023-02-12,608,XL,Silver,Fall,2.10,FALL_ACC,1
1211,SLR081,STR_Kan,2022-12-12,2158,M,Peach,Fall,2.90,FALL_CLT,1
1357,SLR339,STR_Ind,2021-04-29,690,S,Charcoal,Spring,4.30,SPR_CLT,1
1280,SLR267,STR_Mic,2021-01-20,728,M,Beige,Fall,3.10,FALL_ACC,1
1171,SLR122,STR_Uta,2023-03-18,1660,S,Olive,Spring,2.10,SPR_CLT,1
1463,SLR358,STR_Ind,2022-01-15,1152,L,Violet,Winter,3.60,WIN_CLT,1
1626,SLR260,STR_Mex,2022-10-06,2108,M,Peach,Fall,2.80,FALL_FTW,1
1496,SLR324,STR_Tex,2022-02-20,375,M,Teal,Fall,2.80,FALL_CLT,1
1548,SLR042,STR_Yor,2021-04-22,2910,L,Violet,Winter,4.90,WIN_CLT,1
1510,SLR006,STR_Mar,2022-11-18,1830,L,Cyan,Fall,2.10,FALL_CLT,1
1370,SLR080,STR_Lin,2023-05-15,2046,S,Olive,Summer,4.10,SUM_FTW,1
1008,SLR087,STR_Pen,2021-10-21,2010,XL,Pink,Spring,4.60,SPR_CLT,1
1331,SLR281,STR_Lou,2021-08-07,1840,M,Purple,Summer,4.80,SUM_ACC,1
1224,SLR002,STR_Min,2021-02-25,300,L,Violet,Fall,2.60,FALL_CLT,1
1379,SLR278,STR_Ala,2023-09-26,1508,S,Peach,Fall,3.10,FALL_ACC,1
1073,SLR102,STR_Ore,2023-12-11,1920,M,Charcoal,Winter,4.20,WIN_ACC,1
1156,SLR130,STR_Ham,2022-06-20,1771,L,Lavender,Spring,4.50,SPR_ACC,1
1487,SLR163,STR_Ala,2023-03-02,390,M,Purple,Summer,4.90,SUM_ACC,1
1482,SLR066,STR_Mai,2023-07-07,900,M,Indigo,Spring,3.10,SPR_ACC,1
1321,SLR046,STR_Flo,2021-02-22,2856,M,Magenta,Winter,3.10,WIN_FTW,1
1460,SLR346,STR_Ind,2023-03-14,1160,XL,Peach,Fall,3.20,FALL_CLT,1
1541,SLR356,STR_Rho,2021-06-18,1240,S,Charcoal,Spring,4.30,SPR_ACC,1
1490,SLR105,STR_Ham,2023-03-03,1742,S,Purple,Fall,2.50,FALL_ACC,1
1533,SLR014,STR_Col,2021-01-22,520,M,Orange,Spring,4.90,SPR_CLT,1
1227,SLR337,STR_Kan,2021-05-19,2430,M,Lavender,Summer,2.70,SUM_FTW,1
1199,SLR174,STR_Mex,2022-12-24,928,L,Beige,Winter,3.40,WIN_ACC,1
1372,SLR233,STR_Nev,2023-09-06,795,XL,Maroon,Spring,4.80,SPR_CLT,1
1340,SLR149,STR_Lou,2021-12-13,240,L,Charcoal,Winter,4.70,WIN_ACC,1
1470,SLR024,STR_Ska,2021-05-12,1950,XL,White,Winter,4.70,WIN_CLT,1
1111,SLR064,STR_Rho,2021-12-27,1025,M,Lavender,Summer,3.90,SUM_ACC,1
1345,SLR288,STR_Lou,2023-01-15,1095,M,Black,Spring,3.70,SPR_CLT,1
1505,SLR193,STR_Vir,2022-05-30,2940,S,Teal,Spring,4.30,SPR_CLT,1
1199,SLR077,STR_Iow,2023-06-06,1116,XL,Magenta,Winter,4.10,WIN_FTW,1
1298,SLR260,STR_Mex,2022-05-22,1620,M,Brown,Summer,4.60,SUM_CLT,1
1065,SLR263,STR_Jer,2021-05-05,1080,L,Peach,Winter,3.60,WIN_CLT,1
1540,SLR262,STR_Jer,2021-11-18,1660,S,Cyan,Summer,4.80,SUM_ACC,1
1294,SLR209,STR_Neb,2021-09-10,1365,XL,Pink,Winter,2.80,WIN_CLT,1
1119,SLR047,STR_Mar,2022-01-31,1620,M,Purple,Summer,4.70,SUM_CLT,1
1611,SLR078,STR_Ind,2023-07-21,2756,L,Purple,Spring,3.90,SPR_OTW,1
1406,SLR071,STR_Iow,2022-08-11,1950,M,White,Winter,2.60,WIN_CLT,1
1337,SLR275,STR_Neb,2023-07-04,264,S,Silver,Winter,4.70,WIN_ACC,1
